node_id,wall,building,sky,floor,tree,ceiling,road,bed,windowpane,grass,cabinet,sidewalk,person,earth,door,table,mountain,plant,curtain,chair,car,water,painting,sofa,shelf,house,sea,mirror,rug,field,armchair,seat,fence,desk,rock,wardrobe,lamp,bathtub,railing,cushion,base,box,column,signboard,chest of drawers,counter,sand,sink,skyscraper,fireplace,refrigerator,grandstand,path,stairs,runway,case,pool table,pillow,screen door,stairway,river,bridge,bookcase,blind,coffee table,toilet,flower,book,hill,bench,countertop,stove,palm,kitchen island,computer,swivel chair,boat,bar,arcade machine,hovel,bus,towel,light,truck,tower,chandelier,awning,streetlight,booth,television receiver,airplane,dirt track,apparel,pole,land,bannister,escalator,ottoman,bottle,buffet,poster,stage,van,ship,fountain,conveyer belt,canopy,washer,plaything,swimming pool,stool,barrel,basket,waterfall,tent,bag,minibike,cradle,oven,ball,food,step,tank,trade name,microwave,pot,animal,bicycle,lake,dishwasher,screen,blanket,sculpture,hood,sconce,vase,traffic light,tray,ashcan,fan,pier,crt screen,plate,monitor,bulletin board,shower,radiator,glass,clock,flag,osm_id,OBJECTID,geometry.y
65,0,0.00547607421875,0.36162109375,0,0.12781982421875,0,0.46515380859375,0,0,0.02012939453125,0,0.00161865234375,0,0.00360107421875,0,0,0,0.00585693359375,0,0,0.004287109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197265625e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24,"c(677681.148883526, 421110.129460717)"
66,3.173828125e-5,0.07291748046875,0.37802978515625,0,0.036357421875,0,0.4351220703125,0,0,0.01339599609375,0,1.8310546875e-4,0,0.0013623046875,0,0,0,3.80859375e-4,0,0,0.0041845703125,0,0,0,0,0,0,0,0,0,0,0,1.46484375e-5,0,0,0,0,0,0,0,0,0,0,0.044052734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01344482421875,0,0,0,5.224609375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24,"c(677681.148883526, 421110.129460717)"
69,0.00319091796875,0.0055224609375,0.307109375,0,0.20848388671875,0,0.29810791015625,0,0,0.05042236328125,0,0.02173583984375,0,0.08124267578125,0,0,0,6.0546875e-4,0,0,0.0026806640625,0,0,0,0,0,0,0,0,0,0,0,8.251953125e-4,0,0,0,0,0,0,0,0,0,0,0.011298828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012109375,0,0,0,0,0,0.0075634765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9272664,25,"c(677681.309325524, 421046.928912841)"
68,0.0030859375,0.01081298828125,0.373447265625,0,0.05640380859375,0,0.46385009765625,0,0,0,0,0.002890625,0,0.012412109375,0,0,0,0,0,0,0.00711669921875,0,0,0,0,0,0,0,0,0,0,0,2.197265625e-5,0,0,0,0,0,0,0,0,0,0,0.0059228515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619970703125,0,0,0,0.00203857421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9272664,25,"c(677681.309325524, 421046.928912841)"
72,0.0011669921875,0.01124267578125,0.34607666015625,0,0.11255859375,0,0.171669921875,0,3.466796875e-4,0,0,0,0,7.0556640625e-4,8.1298828125e-4,0,0,0,0,0,0.06472900390625,0,0,0,0,0.00215087890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25451171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9272070,27,"c(676347.450757439, 420478.084281424)"
70,0.01108642578125,1.220703125e-5,0.14587890625,0,0.35968505859375,0,0.0388720703125,0,0,0,0,0,0,0.0930322265625,0,0,0,0,0,0,0.07306884765625,0,0,0,0,0,0,0,0,0,0,0,3.564453125e-4,0,0,0,0,0,0,0,0,0,0,0.0040673828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2687548828125,0,0,0,0,0,0,0,0,0,4.8828125e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277998,27,"c(676347.450757439, 420478.084281424)"
71,0.023505859375,0.143583984375,0.33343994140625,0,0.0218505859375,0,0.4193994140625,0,0,0,0,0.015546875,0,0.010986328125,0,0,0.00215576171875,0.006328125,0,0,0.00697021484375,0,0,0,0,0,0,0,0,0,0,0,0.002041015625,0,0,0,0,0,0,0,0,0,0,0.01349853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025390625e-4,0,0,0,0,0,5.908203125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9272070,27,"c(676347.450757439, 420478.084281424)"
74,0,0.07875244140625,0.29735595703125,0,0.17123291015625,0,0.27534912109375,0,0,0.02588134765625,0,0,0,0.12535400390625,0,0,0,0,0,0,0.02458251953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149169921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28,"c(675808.803177765, 420417.038940207)"
73,7.8125e-5,0.01087646484375,0.34975830078125,0,0.19878173828125,0,0.3097265625,0,0,0.071875,0,0,0,0.02923095703125,0,0,0,0.02242919921875,0,0,0.004404296875,0.00216796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.568359375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95703125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9268980,28,"c(675808.803177765, 420417.038940207)"
75,0,0.03375244140625,0.30071533203125,0,0.17671875,0,0.4000244140625,0,0,3.6376953125e-4,0,2.197265625e-5,0,0.06034423828125,0,0,5.859375e-5,0,0,0,0.019716796875,0,0,0,0,0,0,0,0,0,0,0,0.00828369140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9268980,28,"c(675808.803177765, 420417.038940207)"
76,1.6357421875e-4,0.00664306640625,0.45036376953125,0,0.05673583984375,0,0.4472265625,0,0,0.00256103515625,0,0,0,0.0332177734375,0,0,0,0.001494140625,0,0,0,0,0,0,0,8.056640625e-5,0,0,0,4.931640625e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0556640625e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6611328125e-4,0,0,0,0,0,4.8828125e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9268980,29,"c(675665.768884081, 420319.703263056)"
78,0,0.09944580078125,0.46799072265625,0,0.02834716796875,0,0.1241943359375,0,0,0,0,0,0,0.2734716796875,0,0,0,0,0,0,0.00223876953125,0,0,0,0,0,0,0,0,0,0,0,3.41796875e-4,0,0,0,0,0,0,0,0,0,0,0.00288330078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.638671875e-5,0,0,0,0,0,0.0010400390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330124006,29,"c(675665.768884081, 420319.703263056)"
79,0,0.01585693359375,0.44356201171875,0,0.03829833984375,0,0.451103515625,0,0,0.00274658203125,0,0.00203369140625,0,0.00887451171875,0,0,3.173828125e-5,2.197265625e-5,0,0,0.01854248046875,0,0,0,0,0,0,0,0,5.078125e-4,0,0,0.0146533203125,0,0,0,0,0,0,0,0,0,0,0.00134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012451171875,0,0,0,0,0,0.00117431640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169927466,30,"c(675761.707428748, 420151.155122248)"
77,0,0.09944580078125,0.46799072265625,0,0.02834716796875,0,0.1241943359375,0,0,0,0,0,0,0.2734716796875,0,0,0,0,0,0,0.00223876953125,0,0,0,0,0,0,0,0,0,0,0,3.41796875e-4,0,0,0,0,0,0,0,0,0,0,0.00288330078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.638671875e-5,0,0,0,0,0,0.0010400390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330124006,29,"c(675665.768884081, 420319.703263056)"
80,0,0.01585693359375,0.44356201171875,0,0.03829833984375,0,0.451103515625,0,0,0.00274658203125,0,0.00203369140625,0,0.00887451171875,0,0,3.173828125e-5,2.197265625e-5,0,0,0.01854248046875,0,0,0,0,0,0,0,0,5.078125e-4,0,0,0.0146533203125,0,0,0,0,0,0,0,0,0,0,0.00134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012451171875,0,0,0,0,0,0.00117431640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169927466,30,"c(675761.707428748, 420151.155122248)"
82,0,0.0535595703125,0.34428466796875,0,0.08343505859375,0,0.43233154296875,0,0,0.0070947265625,0,0.00717041015625,0,0.00295654296875,0,0,0,2.9296875e-4,0,0,0.03193115234375,0,0,0,0,0,0,0,0,0,0,0,0.02149658203125,0,0,0,0,0,0,0,0,0,0,1.953125e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.685546875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01052734375,0,0,0,0,0,0,0,0,0,0,0,0,0.00463134765625,169927467,31,"c(675795.084005173, 420080.424904669)"
81,0,0.01585693359375,0.44356201171875,0,0.03829833984375,0,0.451103515625,0,0,0.00274658203125,0,0.00203369140625,0,0.00887451171875,0,0,3.173828125e-5,2.197265625e-5,0,0,0.01854248046875,0,0,0,0,0,0,0,0,5.078125e-4,0,0,0.0146533203125,0,0,0,0,0,0,0,0,0,0,0.00134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012451171875,0,0,0,0,0,0.00117431640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169927466,30,"c(675761.707428748, 420151.155122248)"
84,0,0.0239599609375,0.4143896484375,0,0.0707177734375,0,0.4020166015625,0,0,0.02036865234375,0,0,0,1.904296875e-4,0,0,0,0,0,0,0.0646484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0302734375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212890625,0,0,0,8.3251953125e-4,0,0,0,0,0,1.4404296875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169927467,31,"c(675795.084005173, 420080.424904669)"
83,0.0211328125,0.1372900390625,0.37011474609375,0,0.05179443359375,0,0.263046875,0,0,0,0,0.0091845703125,0,0.09154296875,0,0,0,0.0399462890625,0,0,0.015712890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169927467,31,"c(675795.084005173, 420080.424904669)"
86,0.002041015625,0.17187255859375,0.251083984375,0,0.09794189453125,0,0.0696337890625,0,0,0,0,0.12733154296875,0,0.15375244140625,0,0,0,1.708984375e-5,0,0,0.013505859375,0,0,0,0,0,0,0,0,0,0,0,0.09266357421875,0,0,0,0,0,0,0,0,0,0,0.0189208984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012353515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,32,"c(675691.984759167, 419505.17120778)"
85,0.002041015625,0.17187255859375,0.251083984375,0,0.09794189453125,0,0.0696337890625,0,0,0,0,0.12733154296875,0,0.15375244140625,0,0,0,1.708984375e-5,0,0,0.013505859375,0,0,0,0,0,0,0,0,0,0,0,0.09266357421875,0,0,0,0,0,0,0,0,0,0,0.0189208984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012353515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,32,"c(675691.984759167, 419505.17120778)"
87,0,0.00147216796875,0.22822265625,0,0.3078857421875,0,0.24893310546875,0,0,5.2978515625e-4,0,0.0017724609375,0,0.18889892578125,0,0,0,5.859375e-5,0,0,0.00114990234375,0,0,0,0,0,0,0,0,0,0,0,4.3212890625e-4,0,0,0,0,0,0,0,0,0,0,5.908203125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200537109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,32,"c(675691.984759167, 419505.17120778)"
90,0,0,0.33496826171875,0,0.18392578125,0,0.39137939453125,0,0,0.00753662109375,0,0,0,0.07518798828125,0,0,0,0,0,0,0.001884765625,0,0,0,0,0,0,0,0,0,0,0,8.7890625e-5,0,0,0,0,0,0,0,0,0,0,0.0029296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002099609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688124631,33,"c(675914.591095946, 418936.26618504)"
88,0,0.0804443359375,0.3666064453125,0,0.04848388671875,0,0.29178955078125,0,0,0,0,0.0085791015625,0,0.1782568359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584228515625,0,0,0,0,0,0,0,0,0,0,0.01999755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688124631,33,"c(675914.591095946, 418936.26618504)"
89,1.123046875e-4,0.11736083984375,0.35810302734375,0,0.023125,0,0.4597802734375,0,0,0.00130126953125,0,0.0057177734375,0.0049658203125,0.0171484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078857421875,0,0,0,0,0,0,0,0,0,0,1.513671875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434814453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9248493,33,"c(675914.591095946, 418936.26618504)"
92,8.4228515625e-4,0.00247314453125,0.4005224609375,0,0.10246337890625,0,0.3700634765625,0,0,0.06573974609375,0,0.001962890625,5.859375e-5,0.0072802734375,0,0,0,0.0080810546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03519287109375,0,0,0,0,0,0,0,0,0,0,5.17578125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379638671875,0,0,0,0,0,0.001005859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34,"c(675967.599472762, 418797.467087167)"
91,8.4228515625e-4,0.00247314453125,0.4005224609375,0,0.10246337890625,0,0.3700634765625,0,0,0.06573974609375,0,0.001962890625,5.859375e-5,0.0072802734375,0,0,0,0.0080810546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03519287109375,0,0,0,0,0,0,0,0,0,0,5.17578125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379638671875,0,0,0,0,0,0.001005859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34,"c(675967.599472762, 418797.467087167)"
93,0.0117578125,0.00153076171875,0.2327490234375,0,0.3014453125,0,0.1773193359375,0,0,0.19088134765625,0,0,0,0.00985595703125,0,0,0,0.0107421875,0,1.708984375e-5,2.7099609375e-4,0,0,0,0,0,0,0,0,0,0,0,0.05507568359375,0,0,0,0,0,0,0,0,0.0037744140625,0,0.00375732421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1298828125e-4,0,0,0,0,0,0,0,9.765625e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34,"c(675967.599472762, 418797.467087167)"
94,5.0537109375e-4,0.00417236328125,0.42648193359375,0,0.10048095703125,0,0.42055908203125,0,0,0.020771484375,0,0.00177978515625,0,0,0,0,6.1767578125e-4,0,0,0,0.00173095703125,0,0,0,0,0,0,0,0,0,0,0,0.01304443359375,0,0,0,0,0,0,0,0,0,0,0.0068798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0537109375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1240234375e-4,0,0,5.908203125e-4,0,0,0,0.00166748046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9250929,35,"c(675979.046878841, 418645.071202271)"
96,1.416015625e-4,0.01691650390625,0.26327392578125,0,0.24966064453125,0,0.4474658203125,0,0,0.009931640625,0,0.00578857421875,1.0498046875e-4,5.810546875e-4,0,0,0,4.8828125e-6,0,0,0.00251220703125,0,0,0,0,0,0,0,0,0,0,0,5.7861328125e-4,0,0,0,0,0,0,0,0,0,0,8.7890625e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156494140625,0,0,0,3.8818359375e-4,0,0,0,0,0,9.9853515625e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,35,"c(675979.046878841, 418645.071202271)"
95,1.416015625e-4,0.01691650390625,0.26327392578125,0,0.24966064453125,0,0.4474658203125,0,0,0.009931640625,0,0.00578857421875,1.0498046875e-4,5.810546875e-4,0,0,0,4.8828125e-6,0,0,0.00251220703125,0,0,0,0,0,0,0,0,0,0,0,5.7861328125e-4,0,0,0,0,0,0,0,0,0,0,8.7890625e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156494140625,0,0,0,3.8818359375e-4,0,0,0,0,0,9.9853515625e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,35,"c(675979.046878841, 418645.071202271)"
98,3.173828125e-5,0.045927734375,0.4364453125,0,0.0690625,0,0.36402099609375,0,0,0.00670654296875,0,0.01124267578125,0,0.03190185546875,0,0,0,0,0,0,6.640625e-4,0,0,0,0,0,0,0,0,0,0,0,0.030087890625,0,0,0,0,0,0,0,0,0,0,6.54296875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325439453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490786129,36,"c(676160.29965543, 417300.323270158)"
97,2.1728515625e-4,6.8359375e-4,0.3995654296875,0,0.12373779296875,0,0.43025390625,0,0,0.00969482421875,0,0.01037841796875,0,0,0,0,0.006865234375,0,0,0,0.00779052734375,0,0,0,0,0,0,0,0,0,0,0,0.00913818359375,0,0,0,0,0,0,0,0,0,0,1.123046875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587192324,36,"c(676160.29965543, 417300.323270158)"
